orderID,uniqueID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,Freight,productID,unitPrice,quantity,discount,companyName,contactName,contactTitle,employeeslastName,employeesfirstName,employeestitle,productName,supplierID,categoryID,quantityPerUnit,unitPrice1,unitsInStock,unitsOnOrder,reorderLevel,discontinued,categoryName,supplierscompanyName,supplierscontactName,supplierscontactTitle
10429,481,HUNGO,3,1997-01-29,1997-03-12,1997-02-07,2,5663,63,351,35,25,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Leverling,Janet,Sales Representative,Vegie-spread,7,2,15 - 625 g jars,439,24,0,5,0,Condiments,Pavlova, Ltd,Ian Devling
10430,482,ERNSH,4,1997-01-30,1997-02-13,1997-02-03,1,45878,17,312,45,2,Ernst Handel,Roland Mendel,Sales Manager,Peacock,Margaret,Sales Representative,Alice Mutton,7,6,20 - 1 kg tins,39,0,0,0,1,Meat/Poultry,Pavlova, Ltd,Ian Devling
10430,483,ERNSH,4,1997-01-30,1997-02-13,1997-02-03,1,45878,21,8,50,0,Ernst Handel,Roland Mendel,Sales Manager,Peacock,Margaret,Sales Representative,Sir Rodney's Scones,8,3,24 pkgs x 4 pieces,10,3,40,5,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10430,484,ERNSH,4,1997-01-30,1997-02-13,1997-02-03,1,45878,56,304,30,0,Ernst Handel,Roland Mendel,Sales Manager,Peacock,Margaret,Sales Representative,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs,38,21,10,30,0,Grains/Cereals,Pasta Buttini srl,Giovanni Giudici,Order Administrator
10430,485,ERNSH,4,1997-01-30,1997-02-13,1997-02-03,1,45878,59,44,70,2,Ernst Handel,Roland Mendel,Sales Manager,Peacock,Margaret,Sales Representative,Raclette Courdavault,28,4,5 kg pkg,55,79,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10431,486,BOTTM,4,1997-01-30,1997-02-13,1997-02-07,2,4417,17,312,50,25,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Peacock,Margaret,Sales Representative,Alice Mutton,7,6,20 - 1 kg tins,39,0,0,0,1,Meat/Poultry,Pavlova, Ltd,Ian Devling
10431,487,BOTTM,4,1997-01-30,1997-02-13,1997-02-07,2,4417,40,147,50,25,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Peacock,Margaret,Sales Representative,Boston Crab Meat,19,8,24 - 4 oz tins,184,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10431,488,BOTTM,4,1997-01-30,1997-02-13,1997-02-07,2,4417,47,76,30,25,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Peacock,Margaret,Sales Representative,Zaanse koeken,22,3,10 - 4 oz boxes,95,36,0,0,0,Confections,Zaanse Snoepfabriek,Dirk Luchte,Accounting Manager
10432,489,SPLIR,3,1997-01-31,1997-02-14,1997-02-07,2,434,26,249,10,0,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Leverling,Janet,Sales Representative,Gumbär Gummibärchen,11,3,100 - 250 g bags,3123,15,0,0,0,Confections,Heli SüÁEwaren GmbH & Co KG,Petra Winkler,Sales Manager
10432,490,SPLIR,3,1997-01-31,1997-02-14,1997-02-07,2,434,54,59,40,0,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Leverling,Janet,Sales Representative,Tourtière,25,6,16 pies,745,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10433,491,PRINI,3,1997-02-03,1997-03-03,1997-03-04,3,7383,56,304,28,0,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,Leverling,Janet,Sales Representative,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs,38,21,10,30,0,Grains/Cereals,Pasta Buttini srl,Giovanni Giudici,Order Administrator
10434,492,FOLKO,3,1997-02-03,1997-03-03,1997-02-13,2,1792,11,168,6,0,Folk och fä HB,Maria Larsson,Owner,Leverling,Janet,Sales Representative,Queso Cabrales,5,4,1 kg pkg,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10434,493,FOLKO,3,1997-02-03,1997-03-03,1997-02-13,2,1792,76,144,18,15,Folk och fä HB,Maria Larsson,Owner,Leverling,Janet,Sales Representative,Lakkalikööri,23,1,500 ml,18,57,0,20,0,Beverages,Karkki Oy,Anne Heikkonen,Product Manager
10435,494,CONSH,8,1997-02-04,1997-03-18,1997-02-07,2,921,2,152,10,0,Consolidated Holdings,Elizabeth Brown,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Chang,1,1,24 - 12 oz bottles,19,17,40,25,0,Beverages,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10435,495,CONSH,8,1997-02-04,1997-03-18,1997-02-07,2,921,22,168,12,0,Consolidated Holdings,Elizabeth Brown,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Gustaf's Knäckebröd,9,5,24 - 500 g pkgs,21,104,0,25,0,Grains/Cereals,PB Knäckebröd AB,Lars Peterson,Sales Agent
10435,496,CONSH,8,1997-02-04,1997-03-18,1997-02-07,2,921,72,278,10,0,Consolidated Holdings,Elizabeth Brown,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Mozzarella di Giovanni,14,4,24 - 200 g pkgs,348,14,0,0,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10436,497,BLONP,3,1997-02-05,1997-03-05,1997-02-11,2,15666,46,96,5,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Spegesild,21,8,4 - 450 g glasses,12,95,0,0,0,Seafood,Lyngbysild,Niels Petersen,Sales Manager
10436,498,BLONP,3,1997-02-05,1997-03-05,1997-02-11,2,15666,56,304,40,1,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs,38,21,10,30,0,Grains/Cereals,Pasta Buttini srl,Giovanni Giudici,Order Administrator
10436,499,BLONP,3,1997-02-05,1997-03-05,1997-02-11,2,15666,64,266,30,1,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,3325,22,80,30,0,Grains/Cereals,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10436,500,BLONP,3,1997-02-05,1997-03-05,1997-02-11,2,15666,75,62,24,1,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Rhönbräu Klosterbier,12,1,24 - 05 l bottles,775,125,0,25,0,Beverages,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10437,501,WARTH,8,1997-02-05,1997-03-05,1997-02-12,1,1997,53,262,15,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Perth Pasties,24,6,48 pieces,328,0,0,0,1,Meat/Poultry,G'day, Mate,Wendy Mackenzie
10438,502,TOMSP,3,1997-02-06,1997-03-06,1997-02-14,2,824,19,73,15,2,Toms Spezialitäten,Karin Josephs,Marketing Manager,Leverling,Janet,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,92,25,0,5,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10438,503,TOMSP,3,1997-02-06,1997-03-06,1997-02-14,2,824,34,112,20,2,Toms Spezialitäten,Karin Josephs,Marketing Manager,Leverling,Janet,Sales Representative,Sasquatch Ale,16,1,24 - 12 oz bottles,14,111,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep
10438,504,TOMSP,3,1997-02-06,1997-03-06,1997-02-14,2,824,57,156,15,2,Toms Spezialitäten,Karin Josephs,Marketing Manager,Leverling,Janet,Sales Representative,Ravioli Angelo,26,5,24 - 250 g pkgs,195,36,0,20,0,Grains/Cereals,Pasta Buttini srl,Giovanni Giudici,Order Administrator
10439,505,MEREP,6,1997-02-07,1997-03-07,1997-02-10,3,407,12,304,15,0,Mère Paillarde,Jean Fresnière,Marketing Assistant,Suyama,Michael,Sales Representative,Queso Manchego La Pastora,5,4,10 - 500 g pkgs,38,86,0,0,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10439,506,MEREP,6,1997-02-07,1997-03-07,1997-02-10,3,407,16,139,16,0,Mère Paillarde,Jean Fresnière,Marketing Assistant,Suyama,Michael,Sales Representative,Pavlova,7,3,32 - 500 g boxes,1745,29,0,10,0,Confections,Pavlova, Ltd,Ian Devling
10439,507,MEREP,6,1997-02-07,1997-03-07,1997-02-10,3,407,64,266,6,0,Mère Paillarde,Jean Fresnière,Marketing Assistant,Suyama,Michael,Sales Representative,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,3325,22,80,30,0,Grains/Cereals,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10439,508,MEREP,6,1997-02-07,1997-03-07,1997-02-10,3,407,74,8,30,0,Mère Paillarde,Jean Fresnière,Marketing Assistant,Suyama,Michael,Sales Representative,Longlife Tofu,4,7,5 kg pkg,10,4,20,5,0,Produce,Tokyo Traders,Yoshi Nagase,Marketing Manager
10440,509,SAVEA,4,1997-02-10,1997-03-10,1997-02-28,2,8653,2,152,45,15,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Peacock,Margaret,Sales Representative,Chang,1,1,24 - 12 oz bottles,19,17,40,25,0,Beverages,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10440,510,SAVEA,4,1997-02-10,1997-03-10,1997-02-28,2,8653,16,139,49,15,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Peacock,Margaret,Sales Representative,Pavlova,7,3,32 - 500 g boxes,1745,29,0,10,0,Confections,Pavlova, Ltd,Ian Devling
10440,511,SAVEA,4,1997-02-10,1997-03-10,1997-02-28,2,8653,29,99,24,15,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Peacock,Margaret,Sales Representative,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs,12379,0,0,0,1,Meat/Poultry,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10440,512,SAVEA,4,1997-02-10,1997-03-10,1997-02-28,2,8653,61,228,90,15,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Peacock,Margaret,Sales Representative,Sirop d'érable,29,2,24 - 500 ml bottles,285,113,0,25,0,Condiments,Forêts d'érables,Chantal Goulet,Accounting Manager
10441,513,OLDWO,3,1997-02-10,1997-03-24,1997-03-14,2,7302,27,351,50,0,Old World Delicatessen,Rene Phillips,Sales Representative,Leverling,Janet,Sales Representative,Schoggi Schokolade,11,3,100 - 100 g pieces,439,49,0,30,0,Confections,Heli SüÁEwaren GmbH & Co KG,Petra Winkler,Sales Manager
10442,514,ERNSH,3,1997-02-11,1997-03-11,1997-02-18,2,4794,11,168,30,0,Ernst Handel,Roland Mendel,Sales Manager,Leverling,Janet,Sales Representative,Queso Cabrales,5,4,1 kg pkg,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10442,515,ERNSH,3,1997-02-11,1997-03-11,1997-02-18,2,4794,54,59,80,0,Ernst Handel,Roland Mendel,Sales Manager,Leverling,Janet,Sales Representative,Tourtière,25,6,16 pies,745,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10442,516,ERNSH,3,1997-02-11,1997-03-11,1997-02-18,2,4794,66,136,60,0,Ernst Handel,Roland Mendel,Sales Manager,Leverling,Janet,Sales Representative,Louisiana Hot Spiced Okra,2,2,24 - 8 oz jars,17,4,100,20,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10443,517,REGGC,8,1997-02-12,1997-03-12,1997-02-14,1,1395,11,168,6,2,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Queso Cabrales,5,4,1 kg pkg,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10443,518,REGGC,8,1997-02-12,1997-03-12,1997-02-14,1,1395,28,364,12,0,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Rössle Sauerkraut,12,7,25 - 825 g cans,456,26,0,0,1,Produce,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10444,519,BERGS,3,1997-02-12,1997-03-12,1997-02-21,3,35,17,312,10,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Leverling,Janet,Sales Representative,Alice Mutton,7,6,20 - 1 kg tins,39,0,0,0,1,Meat/Poultry,Pavlova, Ltd,Ian Devling
10444,520,BERGS,3,1997-02-12,1997-03-12,1997-02-21,3,35,26,249,15,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Leverling,Janet,Sales Representative,Gumbär Gummibärchen,11,3,100 - 250 g bags,3123,15,0,0,0,Confections,Heli SüÁEwaren GmbH & Co KG,Petra Winkler,Sales Manager
10444,521,BERGS,3,1997-02-12,1997-03-12,1997-02-21,3,35,35,144,8,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Leverling,Janet,Sales Representative,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep
10444,522,BERGS,3,1997-02-12,1997-03-12,1997-02-21,3,35,41,77,30,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Leverling,Janet,Sales Representative,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,965,85,0,10,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10445,523,BERGS,3,1997-02-13,1997-03-13,1997-02-20,1,93,39,144,6,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Leverling,Janet,Sales Representative,Chartreuse verte,18,1,750 cc per bottle,18,69,0,5,0,Beverages,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager
10445,524,BERGS,3,1997-02-13,1997-03-13,1997-02-20,1,93,54,59,15,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Leverling,Janet,Sales Representative,Tourtière,25,6,16 pies,745,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10446,525,TOMSP,6,1997-02-14,1997-03-14,1997-02-19,1,1468,19,73,12,1,Toms Spezialitäten,Karin Josephs,Marketing Manager,Suyama,Michael,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,92,25,0,5,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10446,526,TOMSP,6,1997-02-14,1997-03-14,1997-02-19,1,1468,24,36,20,1,Toms Spezialitäten,Karin Josephs,Marketing Manager,Suyama,Michael,Sales Representative,Guaraná Fantástica,10,1,12 - 355 ml cans,45,20,0,0,1,Beverages,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager
10446,527,TOMSP,6,1997-02-14,1997-03-14,1997-02-19,1,1468,31,10,3,1,Toms Spezialitäten,Karin Josephs,Marketing Manager,Suyama,Michael,Sales Representative,Gorgonzola Telino,14,4,12 - 100 g pkgs,125,0,70,20,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10446,528,TOMSP,6,1997-02-14,1997-03-14,1997-02-19,1,1468,52,56,15,1,Toms Spezialitäten,Karin Josephs,Marketing Manager,Suyama,Michael,Sales Representative,Filo Mix,24,5,16 - 2 kg boxes,7,38,0,25,0,Grains/Cereals,G'day, Mate,Wendy Mackenzie
10447,529,RICAR,4,1997-02-14,1997-03-14,1997-03-07,2,6866,19,73,40,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Peacock,Margaret,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,92,25,0,5,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10447,530,RICAR,4,1997-02-14,1997-03-14,1997-03-07,2,6866,65,168,35,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Peacock,Margaret,Sales Representative,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,2105,76,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10447,531,RICAR,4,1997-02-14,1997-03-14,1997-03-07,2,6866,71,172,2,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Peacock,Margaret,Sales Representative,Flotemysost,15,4,10 - 500 g pkgs,215,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10448,532,RANCH,4,1997-02-17,1997-03-17,1997-02-24,2,3882,26,249,6,0,Rancho grande,Sergio Gutiérrez,Sales Representative,Peacock,Margaret,Sales Representative,Gumbär Gummibärchen,11,3,100 - 250 g bags,3123,15,0,0,0,Confections,Heli SüÁEwaren GmbH & Co KG,Petra Winkler,Sales Manager
10448,533,RANCH,4,1997-02-17,1997-03-17,1997-02-24,2,3882,40,147,20,0,Rancho grande,Sergio Gutiérrez,Sales Representative,Peacock,Margaret,Sales Representative,Boston Crab Meat,19,8,24 - 4 oz tins,184,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10449,534,BLONP,3,1997-02-18,1997-03-18,1997-02-27,2,533,10,248,14,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Ikura,4,8,12 - 200 ml jars,31,31,0,0,0,Seafood,Tokyo Traders,Yoshi Nagase,Marketing Manager
10449,535,BLONP,3,1997-02-18,1997-03-18,1997-02-27,2,533,52,56,20,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Filo Mix,24,5,16 - 2 kg boxes,7,38,0,25,0,Grains/Cereals,G'day, Mate,Wendy Mackenzie
10449,536,BLONP,3,1997-02-18,1997-03-18,1997-02-27,2,533,62,394,35,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Tarte au sucre,29,3,48 pies,493,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10450,537,VICTE,8,1997-02-19,1997-03-19,1997-03-11,2,723,10,248,20,2,Victuailles en stock,Mary Saveley,Sales Agent,Callahan,Laura,Inside Sales Coordinator,Ikura,4,8,12 - 200 ml jars,31,31,0,0,0,Seafood,Tokyo Traders,Yoshi Nagase,Marketing Manager
10450,538,VICTE,8,1997-02-19,1997-03-19,1997-03-11,2,723,54,59,6,2,Victuailles en stock,Mary Saveley,Sales Agent,Callahan,Laura,Inside Sales Coordinator,Tourtière,25,6,16 pies,745,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10451,539,QUICK,4,1997-02-19,1997-03-05,1997-03-12,3,18909,55,192,120,1,QUICK-Stop,Horst Kloss,Accounting Manager,Peacock,Margaret,Sales Representative,Pâté chinois,25,6,24 boxes x 2 pies,24,115,0,20,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10451,540,QUICK,4,1997-02-19,1997-03-05,1997-03-12,3,18909,64,266,35,1,QUICK-Stop,Horst Kloss,Accounting Manager,Peacock,Margaret,Sales Representative,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,3325,22,80,30,0,Grains/Cereals,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10451,541,QUICK,4,1997-02-19,1997-03-05,1997-03-12,3,18909,65,168,28,1,QUICK-Stop,Horst Kloss,Accounting Manager,Peacock,Margaret,Sales Representative,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,2105,76,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10451,542,QUICK,4,1997-02-19,1997-03-05,1997-03-12,3,18909,77,104,55,1,QUICK-Stop,Horst Kloss,Accounting Manager,Peacock,Margaret,Sales Representative,Original Frankfurter grüne SoÁEe,12,2,12 boxes,13,32,0,15,0,Condiments,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10452,543,SAVEA,8,1997-02-20,1997-03-20,1997-02-26,1,14026,28,364,15,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Rössle Sauerkraut,12,7,25 - 825 g cans,456,26,0,0,1,Produce,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10452,544,SAVEA,8,1997-02-20,1997-03-20,1997-02-26,1,14026,44,155,100,5,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Gula Malacca,20,2,20 - 2 kg bags,1945,27,0,15,0,Condiments,Leka Trading,Chandra Leka,Owner
10453,545,AROUT,1,1997-02-21,1997-03-21,1997-02-26,2,2536,48,102,15,1,Around the Horn,Thomas Hardy,Sales Representative,Davolio,Nancy,Sales Representative,Chocolade,22,3,10 pkgs,1275,15,70,25,0,Confections,Zaanse Snoepfabriek,Dirk Luchte,Accounting Manager
10453,546,AROUT,1,1997-02-21,1997-03-21,1997-02-26,2,2536,70,12,25,1,Around the Horn,Thomas Hardy,Sales Representative,Davolio,Nancy,Sales Representative,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,Beverages,Pavlova, Ltd,Ian Devling
10454,547,LAMAI,4,1997-02-21,1997-03-21,1997-02-25,3,274,16,139,20,2,La maison d'Asie,Annette Roulet,Sales Manager,Peacock,Margaret,Sales Representative,Pavlova,7,3,32 - 500 g boxes,1745,29,0,10,0,Confections,Pavlova, Ltd,Ian Devling
10454,548,LAMAI,4,1997-02-21,1997-03-21,1997-02-25,3,274,33,2,20,2,La maison d'Asie,Annette Roulet,Sales Manager,Peacock,Margaret,Sales Representative,Geitost,15,4,500 g,25,112,0,20,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10454,549,LAMAI,4,1997-02-21,1997-03-21,1997-02-25,3,274,46,96,10,2,La maison d'Asie,Annette Roulet,Sales Manager,Peacock,Margaret,Sales Representative,Spegesild,21,8,4 - 450 g glasses,12,95,0,0,0,Seafood,Lyngbysild,Niels Petersen,Sales Manager
10455,550,WARTH,8,1997-02-24,1997-04-07,1997-03-03,2,18045,39,144,20,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Chartreuse verte,18,1,750 cc per bottle,18,69,0,5,0,Beverages,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager
10455,551,WARTH,8,1997-02-24,1997-04-07,1997-03-03,2,18045,53,262,50,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Perth Pasties,24,6,48 pieces,328,0,0,0,1,Meat/Poultry,G'day, Mate,Wendy Mackenzie
10455,552,WARTH,8,1997-02-24,1997-04-07,1997-03-03,2,18045,61,228,25,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Sirop d'érable,29,2,24 - 500 ml bottles,285,113,0,25,0,Condiments,Forêts d'érables,Chantal Goulet,Accounting Manager
10455,553,WARTH,8,1997-02-24,1997-04-07,1997-03-03,2,18045,71,172,30,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Flotemysost,15,4,10 - 500 g pkgs,215,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10456,554,KOENE,8,1997-02-25,1997-04-08,1997-02-28,2,812,21,8,40,15,Königlich Essen,Philip Cramer,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Sir Rodney's Scones,8,3,24 pkgs x 4 pieces,10,3,40,5,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10456,555,KOENE,8,1997-02-25,1997-04-08,1997-02-28,2,812,49,16,21,15,Königlich Essen,Philip Cramer,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Maxilaku,23,3,24 - 50 g pkgs,20,10,60,15,0,Confections,Karkki Oy,Anne Heikkonen,Product Manager
10457,556,KOENE,2,1997-02-25,1997-03-25,1997-03-03,1,1157,59,44,36,0,Königlich Essen,Philip Cramer,Sales Associate,Fuller,Andrew,Vice President  Sales,Raclette Courdavault,28,4,5 kg pkg,55,79,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10458,557,SUPRD,7,1997-02-26,1997-03-26,1997-03-04,3,14706,26,249,30,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,King,Robert,Sales Representative,Gumbär Gummibärchen,11,3,100 - 250 g bags,3123,15,0,0,0,Confections,Heli SüÁEwaren GmbH & Co KG,Petra Winkler,Sales Manager
10458,558,SUPRD,7,1997-02-26,1997-03-26,1997-03-04,3,14706,28,364,30,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,King,Robert,Sales Representative,Rössle Sauerkraut,12,7,25 - 825 g cans,456,26,0,0,1,Produce,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
10458,559,SUPRD,7,1997-02-26,1997-03-26,1997-03-04,3,14706,43,368,20,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,King,Robert,Sales Representative,Ipoh Coffee,20,1,16 - 500 g tins,46,17,10,25,0,Beverages,Leka Trading,Chandra Leka,Owner
10458,560,SUPRD,7,1997-02-26,1997-03-26,1997-03-04,3,14706,56,304,15,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,King,Robert,Sales Representative,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs,38,21,10,30,0,Grains/Cereals,Pasta Buttini srl,Giovanni Giudici,Order Administrator
10458,561,SUPRD,7,1997-02-26,1997-03-26,1997-03-04,3,14706,71,172,50,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,King,Robert,Sales Representative,Flotemysost,15,4,10 - 500 g pkgs,215,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10459,562,VICTE,4,1997-02-27,1997-03-27,1997-02-28,2,2509,7,24,16,5,Victuailles en stock,Mary Saveley,Sales Agent,Peacock,Margaret,Sales Representative,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs,30,15,0,10,0,Produce,Grandma Kelly's Homestead,Regina Murphy,Sales Representative
10459,563,VICTE,4,1997-02-27,1997-03-27,1997-02-28,2,2509,46,96,20,5,Victuailles en stock,Mary Saveley,Sales Agent,Peacock,Margaret,Sales Representative,Spegesild,21,8,4 - 450 g glasses,12,95,0,0,0,Seafood,Lyngbysild,Niels Petersen,Sales Manager
10459,564,VICTE,4,1997-02-27,1997-03-27,1997-02-28,2,2509,72,278,40,0,Victuailles en stock,Mary Saveley,Sales Agent,Peacock,Margaret,Sales Representative,Mozzarella di Giovanni,14,4,24 - 200 g pkgs,348,14,0,0,0,Dairy Products,Formaggi Fortini srl,Elio Rossi,Sales Representative
10460,565,FOLKO,8,1997-02-28,1997-03-28,1997-03-03,1,1627,68,10,21,25,Folk och fä HB,Maria Larsson,Owner,Callahan,Laura,Inside Sales Coordinator,Scottish Longbreads,8,3,10 boxes x 8 pieces,125,6,10,15,0,Confections,Specialty Biscuits, Ltd,Peter Wilson
10460,566,FOLKO,8,1997-02-28,1997-03-28,1997-03-03,1,1627,75,62,4,25,Folk och fä HB,Maria Larsson,Owner,Callahan,Laura,Inside Sales Coordinator,Rhönbräu Klosterbier,12,1,24 - 05 l bottles,775,125,0,25,0,Beverages,Plutzer LebensmittelgroÁEmärkte AG,Martin Bein,International Marketing Mgr
